ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,Wsets,Lsets,WPts,LPts,Comment,PSW,PSL,B365W,B365L
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Harris L.,19.0,119.0,3.0,0.0,1865.0,472.0,Completed,1.2,5.24,1.16,5.0
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Hurkacz H.,73.0,76.0,3.0,1.0,739.0,708.0,Completed,1.74,2.22,1.8,2.0
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Coric B.,Darcis S.,12.0,321.0,3.0,0.0,2435.0,90.0,Completed,1.2,5.22,1.14,5.5
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Chung H.,Klahn B.,25.0,78.0,3.0,2.0,1585.0,704.0,Completed,1.58,2.54,1.44,2.75
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Bolt A.,Sock J.,155.0,105.0,3.0,1.0,343.0,540.0,Completed,3.23,1.4,3.2,1.36
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,Pella G.,44.0,65.0,3.0,2.0,1017.0,790.0,Completed,1.81,2.12,1.72,2.1
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Vanni L.,23.0,163.0,3.0,2.0,1705.0,325.0,Completed,1.3,3.9,1.28,3.75
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Donskoy E.,Djere L.,96.0,92.0,3.0,1.0,599.0,627.0,Completed,2.02,1.89,2.1,1.72
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Fratangelo B.,30.0,133.0,3.0,0.0,1280.0,421.0,Completed,1.25,4.43,1.28,3.75
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Bedene A.,4.0,67.0,3.0,0.0,6385.0,760.0,Completed,1.13,7.0,1.1,7.0
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Garin C.,22.0,89.0,3.0,0.0,1785.0,650.0,Completed,1.21,5.14,1.14,5.5
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Andujar P.,27.0,85.0,3.0,0.0,1440.0,658.0,Completed,1.11,7.93,1.11,6.5
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Daniel T.,Kokkinakis T.,82.0,144.0,0.0,1.0,691.0,379.0,Retired,3.87,1.3,4.0,1.25
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Pouille L.,Kukushkin M.,31.0,56.0,3.0,0.0,1245.0,890.0,Completed,1.64,2.42,1.57,2.37
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Copil M.,Granollers M.,60.0,108.0,3.0,0.0,823.0,525.0,Completed,1.65,2.4,1.57,2.37
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Li Z.,32.0,261.0,3.0,0.0,1215.0,173.0,Completed,1.05,13.48,1.03,15.0
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Klizan M.,177.0,40.0,3.0,0.0,290.0,1063.0,Completed,1.32,3.72,1.28,3.75
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Humbert U.,36.0,95.0,3.0,2.0,1120.0,613.0,Completed,1.62,2.46,1.57,2.37
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Krajinovic F.,Cecchinato M.,93.0,18.0,3.0,2.0,620.0,1889.0,Completed,1.67,2.36,1.57,2.37
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Popyrin A.,Zverev M.,149.0,70.0,3.0,0.0,360.0,746.0,Completed,1.47,2.92,1.44,2.75
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Gulbis E.,59.0,86.0,0.0,1.0,830.0,657.0,Retired,1.25,4.42,1.25,4.0
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Marterer M.,Sakharov G.,71.0,252.0,3.0,0.0,744.0,186.0,Completed,1.32,3.74,1.33,3.4
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Krueger M.,1.0,230.0,3.0,0.0,9135.0,216.0,Completed,1.01,26.44,1.005,29.0
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Kyrgios N.,17.0,52.0,3.0,0.0,1900.0,920.0,Completed,1.81,2.11,1.8,2.0
6,Melbourne,Australian Open,2019-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Paire B.,8.0,61.0,3.0,2.0,4095.0,820.0,Completed,1.29,4.05,1.28,3.75
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Schwartzman D.,Kudla D.,16.0,62.0,3.0,2.0,1925.0,818.0,Completed,1.19,5.42,1.16,5.0
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Basilashvili N.,Travaglia S.,20.0,137.0,3.0,2.0,1820.0,401.0,Completed,1.31,3.8,1.28,3.75
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Tsitsipas S.,Troicki V.,15.0,200.0,3.0,1.0,2095.0,252.0,Completed,1.12,7.55,1.11,6.5
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Thompson J.,35.0,72.0,3.0,0.0,1170.0,740.0,Completed,1.74,2.22,1.66,2.2
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Haase R.,57.0,58.0,3.0,0.0,865.0,860.0,Completed,1.11,7.98,1.12,6.0
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Mcdonald M.,7.0,81.0,3.0,1.0,4160.0,692.0,Completed,1.11,8.27,1.1,7.0
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Tiafoe F.,Anderson K.,39.0,6.0,3.0,1.0,1080.0,4810.0,Completed,5.45,1.19,5.0,1.16
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Albot R.,28.0,98.0,3.0,0.0,1410.0,585.0,Completed,1.24,4.56,1.2,4.5
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Evans D.,3.0,189.0,3.0,0.0,6420.0,266.0,Completed,1.02,23.78,1.02,17.0
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz T.,Monfils G.,50.0,33.0,3.0,1.0,964.0,1195.0,Completed,2.46,1.62,2.37,1.57
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Khachanov K.,Nishioka Y.,11.0,69.0,3.0,0.0,2835.0,758.0,Completed,1.24,4.58,1.22,4.33
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Fabbiano T.,Opelka R.,102.0,97.0,3.0,2.0,573.0,593.0,Completed,3.37,1.37,3.4,1.33
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Millman J.,24.0,37.0,3.0,2.0,1605.0,1108.0,Completed,1.34,3.63,1.33,3.4
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Cuevas P.,21.0,94.0,3.0,1.0,1790.0,616.0,Completed,1.15,6.36,1.12,6.0
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,De Minaur A.,Laaksonen H.,29.0,166.0,3.0,2.0,1353.0,319.0,Completed,1.06,12.94,1.04,13.0
6,Melbourne,Australian Open,2019-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Ebden M.,2.0,48.0,3.0,0.0,7480.0,981.0,Completed,1.05,13.8,1.06,10.0
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Karlovic I.,9.0,73.0,3.0,2.0,3750.0,739.0,Completed,1.17,5.91,1.16,5.0
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Wawrinka S.,17.0,59.0,3.0,1.0,1900.0,830.0,Completed,1.33,3.68,1.3,3.5
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Sousa J.,Kohlschreiber P.,44.0,32.0,3.0,2.0,1017.0,1215.0,Completed,3.1,1.43,3.0,1.4
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Ivashka I.,23.0,84.0,3.0,0.0,1705.0,658.0,Completed,1.68,2.32,1.61,2.3
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Coric B.,Fucsovics M.,12.0,38.0,3.0,0.0,2435.0,1094.0,Completed,1.31,3.86,1.28,3.75
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Fognini F.,Mayer L.,13.0,53.0,3.0,0.0,2315.0,920.0,Completed,1.62,2.45,1.57,2.37
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Herbert P.H.,Chung H.,55.0,25.0,3.0,1.0,903.0,1585.0,Completed,2.28,1.71,2.3,1.61
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Krajinovic F.,Donskoy E.,93.0,96.0,3.0,0.0,620.0,599.0,Completed,1.4,3.23,1.4,3.0
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Copil M.,22.0,60.0,3.0,1.0,1785.0,823.0,Completed,1.25,4.48,1.2,4.5
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Bolt A.,Simon G.,155.0,30.0,3.0,2.0,343.0,1280.0,Completed,6.87,1.14,5.5,1.14
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Pouille L.,Marterer M.,31.0,71.0,3.0,1.0,1245.0,744.0,Completed,1.75,2.2,1.72,2.1
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Shapovalov D.,Daniel T.,27.0,82.0,3.0,0.0,1440.0,691.0,Completed,1.17,5.77,1.14,5.5
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Popyrin A.,Thiem D.,149.0,8.0,2.0,0.0,360.0,4095.0,Retired,5.03,1.21,5.5,1.14
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,Harrison R.,19.0,83.0,3.0,0.0,1865.0,660.0,Completed,1.23,4.69,1.16,5.0
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Chardy J.,4.0,36.0,3.0,2.0,6385.0,1120.0,Completed,1.12,7.62,1.11,6.5
6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Tsonga J.W.,1.0,177.0,3.0,0.0,9135.0,290.0,Completed,1.07,11.0,1.06,10.0
6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Tsitsipas S.,Basilashvili N.,15.0,20.0,3.0,1.0,2095.0,1820.0,Completed,1.35,3.5,1.36,3.2
6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Schwartzman D.,57.0,16.0,3.0,1.0,865.0,1925.0,Completed,1.26,4.38,1.25,4.0
6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Fritz T.,3.0,50.0,3.0,0.0,6420.0,964.0,Completed,1.06,12.48,1.06,10.0
6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Tiafoe F.,Seppi A.,39.0,35.0,3.0,2.0,1080.0,1170.0,Completed,2.06,1.85,2.0,1.8
6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Fabbiano T.,21.0,102.0,3.0,0.0,1790.0,573.0,Completed,1.07,11.56,1.07,9.0
6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista Agut R.,Khachanov K.,24.0,11.0,3.0,0.0,1605.0,2835.0,Completed,2.74,1.52,2.62,1.5
6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,De Minaur A.,2.0,29.0,3.0,0.0,7480.0,1353.0,Completed,1.11,8.03,1.1,7.0
6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Verdasco F.,7.0,28.0,3.0,2.0,4160.0,1410.0,Completed,1.31,3.79,1.28,3.75
6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,Goffin D.,19.0,22.0,3.0,0.0,1865.0,1785.0,Completed,1.63,2.44,1.61,2.3
6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Sousa J.,9.0,44.0,3.0,0.0,3750.0,1017.0,Completed,1.17,5.91,1.14,5.5
6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Carreno Busta P.,Fognini F.,23.0,13.0,3.0,1.0,1705.0,2315.0,Completed,2.12,1.81,2.1,1.72
6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Herbert P.H.,17.0,55.0,3.0,0.0,1900.0,903.0,Completed,1.19,5.44,1.16,5.0
6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Shapovalov D.,1.0,27.0,3.0,1.0,9135.0,1440.0,Completed,1.05,14.37,1.05,11.0
6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Coric B.,Krajinovic F.,12.0,93.0,3.0,1.0,2435.0,620.0,Completed,1.16,6.03,1.12,6.0
6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Bolt A.,4.0,155.0,3.0,0.0,6385.0,343.0,Completed,1.05,14.2,1.04,13.0
6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Pouille L.,Popyrin A.,31.0,149.0,3.0,2.0,1245.0,360.0,Completed,1.54,2.67,1.44,2.75
6,Melbourne,Australian Open,2019-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Tiafoe F.,Dimitrov G.,39.0,21.0,3.0,1.0,1080.0,1790.0,Completed,3.23,1.41,3.0,1.4
6,Melbourne,Australian Open,2019-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Berdych T.,2.0,57.0,3.0,0.0,7480.0,865.0,Completed,1.18,5.85,1.14,5.5
6,Melbourne,Australian Open,2019-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Bautista Agut R.,Cilic M.,24.0,7.0,3.0,2.0,1605.0,4160.0,Completed,2.22,1.76,2.1,1.72
6,Melbourne,Australian Open,2019-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Tsitsipas S.,Federer R.,15.0,3.0,3.0,1.0,2095.0,6420.0,Completed,5.67,1.19,5.5,1.14
6,Melbourne,Australian Open,2019-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Zverev A.,17.0,4.0,3.0,0.0,1900.0,6385.0,Completed,2.19,1.78,2.2,1.66
6,Melbourne,Australian Open,2019-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Pouille L.,Coric B.,31.0,12.0,3.0,1.0,1245.0,2435.0,Completed,4.05,1.29,4.0,1.25
6,Melbourne,Australian Open,2019-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Nishikori K.,Carreno Busta P.,9.0,23.0,3.0,2.0,3750.0,1705.0,Completed,1.22,5.01,1.2,4.5
6,Melbourne,Australian Open,2019-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Medvedev D.,1.0,19.0,3.0,1.0,9135.0,1865.0,Completed,1.15,6.79,1.11,6.5
6,Melbourne,Australian Open,2019-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tsitsipas S.,Bautista Agut R.,15.0,24.0,3.0,1.0,2095.0,1605.0,Completed,2.06,1.87,2.0,1.8
6,Melbourne,Australian Open,2019-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Tiafoe F.,2.0,39.0,3.0,0.0,7480.0,1080.0,Completed,1.06,12.68,1.04,13.0
6,Melbourne,Australian Open,2019-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Pouille L.,Raonic M.,31.0,17.0,3.0,1.0,1245.0,1900.0,Completed,6.46,1.16,5.5,1.14
6,Melbourne,Australian Open,2019-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Nishikori K.,1.0,9.0,1.0,0.0,9135.0,3750.0,Retired,1.12,7.75,1.08,8.0
6,Melbourne,Australian Open,2019-01-24,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Tsitsipas S.,2.0,15.0,3.0,0.0,7480.0,2095.0,Completed,1.21,5.14,1.16,5.0
6,Melbourne,Australian Open,2019-01-25,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Pouille L.,1.0,31.0,3.0,0.0,9135.0,1245.0,Completed,1.07,11.6,1.05,11.0
6,Melbourne,Australian Open,2019-01-27,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Nadal R.,1.0,2.0,3.0,0.0,9135.0,7480.0,Completed,1.77,2.2,1.74,2.15
7,Cordoba,Cordoba Open,2019-02-04,ATP250,Outdoor,Clay,1st Round,3,Sonego L.,Andujar P.,113.0,82.0,2.0,0.0,495.0,668.0,Completed,2.16,1.76,2.1,1.66
7,Cordoba,Cordoba Open,2019-02-04,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Marterer M.,65.0,76.0,2.0,0.0,760.0,699.0,Completed,1.98,1.9,1.9,1.8
7,Cordoba,Cordoba Open,2019-02-04,ATP250,Outdoor,Clay,1st Round,3,Cachin P.,Norrie C.,280.0,64.0,2.0,0.0,152.0,762.0,Completed,2.45,1.61,2.5,1.5
7,Cordoba,Cordoba Open,2019-02-04,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Lorenzi P.,59.0,114.0,2.0,0.0,790.0,493.0,Completed,1.27,4.19,1.25,3.75
7,Cordoba,Cordoba Open,2019-02-05,ATP250,Outdoor,Clay,1st Round,3,Jaziri M.,Berlocq C.,43.0,135.0,2.0,1.0,1007.0,411.0,Completed,3.08,1.42,3.0,1.36
7,Cordoba,Cordoba Open,2019-02-05,ATP250,Outdoor,Clay,1st Round,3,Giannessi A.,Seyboth Wild T.,168.0,451.0,2.0,1.0,324.0,19.0,Completed,1.51,2.72,1.44,2.62
7,Cordoba,Cordoba Open,2019-02-05,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Martin A.,74.0,181.0,2.0,0.0,709.0,284.0,Completed,1.52,2.7,1.5,2.5
7,Cordoba,Cordoba Open,2019-02-05,ATP250,Outdoor,Clay,1st Round,3,Londero J.I.,Jarry N.,112.0,41.0,2.0,0.0,498.0,1015.0,Completed,2.32,1.67,2.5,1.5
7,Cordoba,Cordoba Open,2019-02-05,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Bagnis F.,92.0,149.0,2.0,0.0,616.0,382.0,Completed,1.7,2.27,1.53,2.37
7,Cordoba,Cordoba Open,2019-02-05,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Andreozzi G.,81.0,70.0,2.0,0.0,668.0,711.0,Completed,1.59,2.5,1.5,2.5
7,Cordoba,Cordoba Open,2019-02-06,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Dellien H.,71.0,116.0,2.0,1.0,710.0,481.0,Completed,,,,
7,Cordoba,Cordoba Open,2019-02-06,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Mayer L.,77.0,49.0,2.0,1.0,696.0,920.0,Completed,1.88,2.01,1.83,1.83
7,Cordoba,Cordoba Open,2019-02-06,ATP250,Outdoor,Clay,2nd Round,3,Londero J.I.,Sonego L.,112.0,113.0,2.0,0.0,498.0,495.0,Completed,2.24,1.73,2.25,1.57
7,Cordoba,Cordoba Open,2019-02-06,ATP250,Outdoor,Clay,2nd Round,3,Cachin P.,Carreno Busta P.,280.0,23.0,0.0,1.0,152.0,1705.0,Retired,3.82,1.31,3.75,1.25
7,Cordoba,Cordoba Open,2019-02-07,ATP250,Outdoor,Clay,2nd Round,3,Munar J.,Cecchinato M.,81.0,19.0,2.0,1.0,668.0,1870.0,Completed,2.03,1.88,2.0,1.72
7,Cordoba,Cordoba Open,2019-02-07,ATP250,Outdoor,Clay,2nd Round,3,Delbonis F.,Carballes Baena R.,77.0,74.0,2.0,1.0,696.0,709.0,Completed,1.47,2.89,1.4,2.75
7,Cordoba,Cordoba Open,2019-02-07,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Jaziri M.,92.0,43.0,2.0,0.0,616.0,1007.0,Completed,1.25,4.49,1.2,4.33
7,Cordoba,Cordoba Open,2019-02-07,ATP250,Outdoor,Clay,2nd Round,3,Bedene A.,Fognini F.,65.0,15.0,2.0,0.0,760.0,2225.0,Completed,2.75,1.51,2.5,1.5
7,Cordoba,Cordoba Open,2019-02-07,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Giannessi A.,20.0,168.0,2.0,1.0,1835.0,324.0,Completed,1.08,9.95,1.08,8.0
7,Cordoba,Cordoba Open,2019-02-08,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Ramos-Vinolas A.,59.0,71.0,2.0,0.0,790.0,710.0,Completed,1.37,3.41,1.36,3.0
7,Cordoba,Cordoba Open,2019-02-08,ATP250,Outdoor,Clay,Quarterfinals,3,Delbonis F.,Munar J.,77.0,81.0,2.0,0.0,696.0,668.0,Completed,1.72,2.27,1.72,2.1
7,Cordoba,Cordoba Open,2019-02-08,ATP250,Outdoor,Clay,Quarterfinals,3,Londero J.I.,Cachin P.,112.0,280.0,2.0,0.0,498.0,152.0,Completed,1.8,2.15,1.72,2.1
7,Cordoba,Cordoba Open,2019-02-08,ATP250,Outdoor,Clay,Quarterfinals,3,Pella G.,Schwartzman D.,59.0,20.0,2.0,0.0,790.0,1835.0,Completed,2.84,1.5,2.75,1.44
7,Cordoba,Cordoba Open,2019-02-09,ATP250,Outdoor,Clay,Quarterfinals,3,Cuevas P.,Bedene A.,92.0,65.0,2.0,0.0,616.0,760.0,Completed,1.85,2.08,1.72,2.1
7,Cordoba,Cordoba Open,2019-02-09,ATP250,Outdoor,Clay,Semifinals,3,Londero J.I.,Delbonis F.,112.0,77.0,2.0,0.0,498.0,696.0,Completed,3.14,1.43,3.2,1.36
7,Cordoba,Cordoba Open,2019-02-10,ATP250,Outdoor,Clay,Semifinals,3,Pella G.,Cuevas P.,59.0,92.0,2.0,1.0,790.0,616.0,Completed,1.84,2.1,1.72,2.1
7,Cordoba,Cordoba Open,2019-02-10,ATP250,Outdoor,Clay,The Final,3,Londero J.I.,Pella G.,112.0,59.0,2.0,1.0,498.0,790.0,Completed,3.08,1.44,2.75,1.44
8,Montpellier,Open Sud de France,2019-02-04,ATP250,Indoor,Hard,1st Round,3,Granollers M.,Karlovic I.,111.0,78.0,2.0,1.0,520.0,694.0,Completed,2.73,1.51,2.75,1.4
8,Montpellier,Open Sud de France,2019-02-04,ATP250,Indoor,Hard,1st Round,3,Tsonga J.W.,Humbert U.,210.0,86.0,2.0,1.0,245.0,646.0,Completed,1.33,3.63,1.28,3.5
8,Montpellier,Open Sud de France,2019-02-04,ATP250,Indoor,Hard,1st Round,3,Chardy J.,Menendez-Maceiras A.,35.0,124.0,2.0,0.0,1155.0,451.0,Completed,,,1.36,3.0
8,Montpellier,Open Sud de France,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Gulbis E.,Hurkacz H.,83.0,73.0,2.0,0.0,659.0,710.0,Completed,2.07,1.83,2.0,1.72
8,Montpellier,Open Sud de France,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Hoang A.,Darcis S.,150.0,311.0,2.0,0.0,381.0,100.0,Completed,1.59,2.5,1.57,2.25
8,Montpellier,Open Sud de France,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Mahut N.,72.0,195.0,2.0,0.0,710.0,264.0,Completed,1.5,2.76,1.44,2.62
8,Montpellier,Open Sud de France,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Berdych T.,Bachinger M.,79.0,142.0,2.0,1.0,685.0,395.0,Completed,1.16,6.0,1.14,5.5
8,Montpellier,Open Sud de France,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Paire B.,Donskoy E.,58.0,96.0,2.0,0.0,820.0,599.0,Completed,1.34,3.53,1.33,3.25
8,Montpellier,Open Sud de France,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,Kudla D.,44.0,63.0,2.0,0.0,983.0,770.0,Completed,1.41,3.14,1.4,2.75
8,Montpellier,Open Sud de France,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Bemelmans R.,128.0,132.0,2.0,0.0,438.0,426.0,Completed,1.5,2.77,1.44,2.62
8,Montpellier,Open Sud de France,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Ivashka I.,Fabbiano T.,80.0,84.0,2.0,1.0,674.0,653.0,Completed,1.51,2.73,1.53,2.37
8,Montpellier,Open Sud de France,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Albot R.,Kohlschreiber P.,90.0,32.0,2.0,0.0,620.0,1250.0,Completed,3.23,1.39,3.0,1.36
8,Montpellier,Open Sud de France,2019-02-06,ATP250,Indoor,Hard,2nd Round,3,Chardy J.,Hoang A.,35.0,150.0,2.0,0.0,1155.0,381.0,Completed,1.53,2.71,1.4,2.75
8,Montpellier,Open Sud de France,2019-02-06,ATP250,Indoor,Hard,2nd Round,3,Berdych T.,Paire B.,79.0,58.0,2.0,0.0,685.0,820.0,Completed,1.51,2.75,1.4,2.75
8,Montpellier,Open Sud de France,2019-02-06,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,Simon G.,210.0,31.0,2.0,0.0,245.0,1280.0,Completed,1.59,2.52,1.5,2.5
8,Montpellier,Open Sud de France,2019-02-06,ATP250,Indoor,Hard,2nd Round,3,Krajinovic F.,Goffin D.,72.0,21.0,2.0,0.0,710.0,1830.0,Completed,3.04,1.44,2.75,1.4
